# page-069.png
# SYMELEC listing page 68
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  68
841					/VEC
842					
843					
844				DISP	
845	6476	212055	SEGX,	LAC XB	/FORM X-DIR SEGMENT
846	6477	741100		SPA	
847	6500	352232		TAD (777777	/CONVERT TO ONE ' S COMP
848	6501	52055		DAC XB	
849	6502	204745		LAC TEMPX	
850	6503	52057		DAC TEMPXL	
851	6504	212002		LAC XBM	
852	6505	52000		DAC XBML	
853	6506	152056		DZM YB	
854	6507	606521		JMP SEGXY	
855					
856	6510	212056	SEGY,	LAC YB	/FORM Y-DIR SEGMENT
857	6511	741100		SPA	
858	6512	352232		TAD (777777	/CONVERT TO 1'S COMP
859	6513	52056		DAC YB	
860	6514	204746		LAC TEMPY	
861	6515	52060		DAC TEMPYL	
862	6516	212005		LAC YBM	
863	6517	52001		DAC YBML	
864	6520	152055		DZM XB	
865					
866	6521	204743	SEGXY,	LAC POSDFB	
867	6522	44741		DAC POSDF	
868	6523	744002		STL	
869	6524	212056		LAC YB	
870	6525	111237		JMS VECGN	
871	6526	212055		LAC XB	
872	6527	106542		JMS TODIS	
873	6530	777777		LAM	
874	6531	344741		TAD POSDF	
875	6532	44741		DAC POSDF	
876	6533	224741		LAC I POSDF	
877	6534	352216		TAD (400000	/ESCAPE BIT SET
878	6535	64741		DAC I POSDF	
879	6536	204741		LAC POSDF	
880	6537	44742		DAC POSDFL	
881	6540	106554		JMS INSRET	
882	6541	605403		JMP PEN1	
883					
884	6542	0	TODIS,	0	/INSRT IN DF
885	6543	52061		DAC SAVVE	
886	6544	204741		LAC POSDF	
887	6545	512212		AND (17777	
888	6546	544744		SAD TEMPEN	
889	6547	626542		JMP I TODIS	
890	6550	212061		LAC SAVVE	
891	6551	64741		DAC I POSDF	
892	6552	444741		ISZ POSDF	
893	6553	626542		JMP I TODIS	
894					
895	6554	0	INSRET,	0	/INSERT RETURN IN TEMPDF
896	6555	444741		ISZ POSDF	
897	6556	212215		LAC (160000	
898	6557	64741		DAC I POSDF	
