# page-118.png
# RSPPIX listing page 6
RAW	/RSPPIX   ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470   PAGE  6
291	400	200114		LAC GIND	
292	401	541232		SAD TOP+1	
293	402	600502		JMP GARB	/ TO LAST PHASE IF DONE ALL P NAMES
294	403	220114	LIM1,	LAC I GIND	/ PICK UP P NAME
295	404	40115		DAC GBUG	
296	405	600414		JMP GNTR	
297					
298					/MAIN RECURSIVE ROUTINE
299	406	200116	GBRNCH,	LAC GSTKP	
300	407	541231		SAD TOP	
301	410	100074		JMS ERR	/BRANCH STACK EXPIRED
302	411	200115	MK1,	LAC GBUG	
303	412	60116		DAC I GSTKP	
304	413	440116		ISZ GSTKP	
305	414	40117	GNTR,	DAC GTEMP	/INITIAL ENTRY
306	415	220115		LAC I GBUG	/"CAR"
307	416	40115		DAC GBUG	
308	417	220115	GB2,	LAC I GBUG	/AND MOVE TO ITEM
309	420	740100		SMA	
310	421	600435		JMP GITEM	/JUMP IF ITEM
311	422	501302		AND (017777	
312	423	40115		DAC GBUG	
313	424	220115		LAC I GBUG	
314	425	741100		SPA	
315	426	600422		JMP ,-4	/REPEAT WHILE NONITEM
316					
317	427	220117		LAC I GTEMP	
318	430	501273		AND (760000	/RSP BITS
319	431	741100		SPA	/JUMP IF ITEM
320	432	341272		TAD (200000	/MARK IF NONITEM
321					
322	433	340115		TAD GBUG	/NB GBUG MUST BE CLEAN HERE
323	434	60117		DAC I GTEMP	/SO SKIP REDUNDANT NONITEMS
324					
325	435	220115	GITEM,	LAC I GBUG	
326	436	501271		AND (577777	
327	437	541275		SAD (100000	
328	440	600460		JMP GNIL,	/JMP IF NIL
329	441	220115		LAC I GBUG	
330	442	742010		RTL	
331	443	741402		SZL!CML	/PREPARE TO MARK
332	444	600472		JMP GBRTN	/EXIT IF MARKED ALREADY
333	445	742020		RTR	/NOW MARK
334	446	60115		DAC I GBUG	
335	447	501270		AND (560000	
336	450	541301		SAD (020000	
337	451	600472		JMP GBRTN	/EXIT IF BLOCK DATA
338	452	740200		SZA	/JUMP IF ATOM
339	453	600406		JMP GBRNCH	/RECURSE IF LIST POINTER
340					
341	454	440115	GBCDR,	ISZ GBUG	/"CDR"
342	455	200115		LAC GBUG	
343	456	40117		DAC GTEMP	
344	457	600417		JMP GB2	/REPEAT
345					
346					/FOUND 1ST NIL
347	460	341272	GNIL,	TAD (200000	
348	461	60115		DAC I GBUG	/MARK IT
