# page-103.png
# SYMELEC listing page 102
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  102
871	11623	611727		JMP ESCAPE	/NO LINE
872					
873					
874	11624	0	SOLVAB-JMS,	0	/FINDS POINT OF INTERSECTION
875	11625	111672		SOLVE	/WITH 'A' AND 'B' LINE
876	11626	205011		LAC R	
877	11627	44762		DAC U	
878	11630	204772		LAC L	
879	11631	45020		DAC V	
880	11632	152065		DZM TEST	
881	11633	111510		LOCATE	/LOCATE NEW POINT
882	11634	631624		AND I SOLVAB	
883					
884					
885					
886	11635	0	SET1,	0	/DEFINES POINTS
887	11636	204775		LAC EX1	
888	11637	44751		DAC V1	
889	11640	204754		LAC YY1	
890	11641	45010		DAC U1	
891	11642	204776		LAC EX2	
892	11643	44771		DAC V2	
893	11644	204755		LAC YY2	
894	11645	44750		DAC U2	
895	11646	631635		JMP I SET1	
896					
897	11647	0	SOLVCD-JMS,	0	/FINDS POINT OF INTERSECTION
898	11650	111672		SOLVE	/WITH 'C' AND 'D' LINE
899	11651	204772		LAC L	
900	11652	44762		DAC U	
901	11653	205011		LAC R	
902	11654	45020		DAC V	
903	11655	152065		DZM TEST	
904	11656	111510		LOCATE	/LOCATE NEW POINT
905	11657	631647		AND I SOLVCD	
906					
907					
908	11660	0	SET2,	0	/DEFINES POINTS
909	11661	204775		LAC EX1	
HAND	solid black rectangular mark in left margin beside SEQ 909-910
910	11662	45010		DAC U1	
911	11663	204754		LAC YY1	
912	11664	44751		DAC V1	
913	11665	204776		LAC EX2	
914	11666	44750		DAC U2	
915	11667	204755		LAC YY2	
916	11670	44771		DAC V2	
917	11671	631660		JMP I SET2	
918					
919					
920	11672	0	SOLVE-JMS,	0	/GENERAL INTERSECTION ROUTINE
921	11673	44772		DAC L	
922	11674	204750		LAC U2	
923	11675	740001		CMA	
924	11676	305010		ADD U1	
925	11677	45007		DAC T3	
926	11700	205010		LAC U1	
927	11701	740001		CMA	
928	11702	304772		ADD L	
