# page-017.png
# SYMELEC listing page 16
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  16
466	1270	601234		JMP TURNVE2	/ANOTHER TURN OF ELEN
467	1271	621232		JMP I TURNVE	
468					
469	1272	107504	WAIT92,	JMS ADJLEV	
470	1273	107750		JMS AMEND3	
471	1274	211765		LAC RREDUC	
472	1275	351766		TAD RROTAT	
473	1276	740200		SZA	
474	1277	107171		JMS FONBL	
475	1300	145054		DZM XTOT	
476	1301	145055		DZM YTOT	
477	1302	212174		LAC (TEMPDF 10	
478	1303	51750		DAC ELAD	
479	1304	40010		DAC 10	
480	1305	101027		JMS DFCON	/CREATE DUMMY FILE
481	1306	212173		LAC (TEMPDF 10	/CAL LENGTH OF BLOCK DATA
482	1307	740001		CMA	
483	1310	352203		TAD (1	
484	1311	340010		TAD 10	
485	1312	51751		DAC LENGTH	
486	1313	211766		LAC RROTAT	
487	1314	740200		SZA	
488	1315	601337		JMP WAIT15	
489					
490	1316	211774	WAIT91,	LAC ELCOUN	/START WITH 400
491	1317	352172		TAD (14	
492	1320	51752		DAC ETYPE	
493	1321	512171		AND (770	
494	1322	51774		DAC ELCOUN	
495	1323	101354		JMS FOCBL1	/FORM CAT BLOCK
496	1324	101373		JMS FOCBL3	
497	1325	101404		JMS FOCBL4	
498	1326	101422		JMS FOCBL2	/DEFLECTION
499					
500	1327	107522		JMS CATDAO	/DISCONNECT LINES , IF ANY
501	1330	451742		ISZ CDOCOM	
502	1331	145743		DZM RCATAL	
503	1332	145765		DZM RREDUC	
504	1333	145775		DZM SAVGSU	
505	1334	145776		DZM NODRA	
506	1335	106464		JMS DELLEV	
507	1336	603464		JMP WAIT3	
508					
509					
510					
511	1337	212170	WAIT15,	LAC (TEMPDF 11	/REQUEST TO ROTATE
512	1340	51750		DAC ELAD	/ADDR OF DDS VE 4
513	1341	40010		DAC 10	
514	1342	40011		DAC 11	
515	1343	777777		LAM	
516	1344	45120		DAC COUNT	/TURN ONLY 90 DEG
517	1345	145054		DZM XTOT	
518	1346	145055		DZM YTOT	
519	1347	101232		JMS TURNVE	/TURN DUMMY FILE IN TEMPDF SPACE
520					
521	1350	212167		LAC (TEMPDF 10	
522	1351	51750		DAC ELAD	
523	1352	145766		DZM RROTAT	
