# page-098.png
# SYMELEC listing page 97
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  97
581	11212	204754		LAC YY1	
582	11213	110777		STAKY	
583	11214	111035		DRLTO	
584	11215	744000		CLL	
585	11216	111011		UNSTKX	
586	11217	111023		UNSTKY	
587	11220	204776		LAC EX2	
588	11221	110765		STAKX	
589	11222	204755		LAC YY2	
590	11223	110777		STAKY	
591	11224	611203		JMP WRLB2	
592	11225	0	WRLB3,	0	/PICK UP & STACK POINT
593	11226	231754		LAC I TEMP	
594	11227	365024		TAD I LOPY	
595	11230	110777		STAKY	/STACK Y COORD
596	11231	771754		LAW TEMP	
597	11232	102347		CDR	
598	11233	231754		LAC I TEMP	
599	11234	365006		TAD I LOPX	
600	11235	110765		STAKX	/STACK Y COORD
601	11236	631225		JMP I WRLB3	
602					
603					
604					
605					
606					/STRAIGHT LINE VECTOR GENERATOR
607					
608					/P. CROSS  24 4 67
609					/LINK=1 ON ENTRY FOR INTENSIFY
610					
611	11237	740040	VECGN,	XX	
612	11240	664000		GSM	
613	11241	51355		DAC VECGN 116	
614	11242	211237		LAC VECGN	
615	11243	751100		SPA1CLA	
616	11244	212210		LAC (LAC	
617	11245	741400		SZL	
618	11246	252241		XOR (JMS	
619	11247	51360		DAC VECGN 121	
620	11250	431237		XCT I VECGN	
621	11251	451237		ISZ VECGN	
622	11252	664000		GSM	
623	11253	51354		DAC VECGN 115	
624	11254	751400		SZL1CLA	
625	11255	212177		LAC (200	
626	11256	251360		XOR VECGN 121	
627	11257	51360		DAC VECGN 121	
628	11260	211354		LAC VECGN 115	
629	11261	740001		CMA	
630	11262	311355		ADD VECGN 116	
631	11263	51361		DAC VECGN 122	
632	11264	740010		RAL	
633	11265	211354		LAC VECGN 115	
634	11266	741400		SZL	
635	11267	211355		LAC VECGN 116	
636	11270	51356		DAC VECGN 117	
637	11271	211354		LAC VECGN 115	
638	11272	744400		SNL1CLL	
