# page-090.png
# /SYMELEC listing page 89
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  89
117	10340	102347		CDR	
118	10341	102347		CDR	
119	10342	230753		LAC I SUBP	
120	10343	512075		AND (370	/TEST IF BASIC
121	10344	741200		SNA	
122	10345	610353		JMP .+6	
123	10346	204767		LAC X	/ATNAME OF BASIC SUBP
124	10347	512212		AND (17777	
125	10350	71757		DAC I SYM	/TO SYM
126	10351	771757		LAW SYM	
127	10352	102347		CDR	
128	10353	770753		LAW SUBP	
129	10354	102347		CDR	/FLEA INTO DATA
130	10355	230753		LAC I SUBP	
131	10356	552166		SAD (10000	
132	10357	741000		SKP	/SKIP CATALOGUED
133	10360	610423		JMP COMP1	
134	10361	205021		LAC TEMP2	
135	10362	741200		SNA	/REMOVE INST IF STARTS OFFSCREEN
136	10363	610372		JMP .+7	
137	10364	205003	COMP14,	LAC ALPHA	/REMOVE INST IF STARTS OFFSCREEN
138	10365	45005		DAC DF	
139	10366	352074		TAD (360001	
140	10367	110756		WRDF	/DDS .*1 FOR NULL INSTANCE
141	10370	445005		ISZ DF	
142	10371	602504		EXIT	
143	10372	770753		LAW SUBP	
144	10373	102347		CDR	
145					
146	10374	212073		LAC (660001	/ADDRESS IN BLOCK DATA
147	10375	370753		TAD I SUBP	
148	10376	64763		DAC I BETA	/DJS ALPHA IN BETA
149					
150	10377	770753		LAW SUBP	
151	10400	102347		CDR	
152	10401	230753		LAC I SUBP	
153	10402	111733		JMS NEG	
154	10403	344765		FAD XBEAM	
155	10404	44762		DAC U	
156	10405	770753		LAW SUBP	
157	10406	102347		CDR	
158	10407	230753		LAC I SUBP	
159	10410	111733		JMS NEG	
160	10411	345022		FAD YBEAM	
161	10412	45020		DAC V	
162	10413	111510		LOCATE	
163	10414	740200		SZA	
164	10415	610364		JMP COMP14	/REMOVE INST IF GOES OFFSCREEN
165	10416	204762		LAC U	
166	10417	44765		DAC XBEAM	
167	10420	205020		LAC V	
168	10421	45022		DAC YBEAM	
169					
170	10422	602504		EXIT	
171	10423	763155	COMP1,	LAW GRNA	
172	10424	102472		ENTER	
173	10425	764767		LAW X	
174	10426	770552		LAW COMP2	
