# page-012.png
# SYMELEC listing page 11
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  11
176	671	161730		POH SB 1730	
177	672	760674		DJS SB , 2	
178	673	600766		JMP REDUC	
179	674	260003		DDS CH 3	
180	675	220537		220537	/RE
181	676	20000		PAR PO	
182	677	220400		POV PO 400	
183	700	161730		POH SB 1730	
184	701	760703		DJS SB , 2	
185	702	600771		JMP ROTMO	
186	703	260003		DDS CH 3	
187	704	221737		221737	/RO
188	705	160000		PAR SB	
189	706	425254		DJP PO LB3	
190					
191					
192	707	205134	INTMO,	LAC MBLINK	/CHANGE INTENSITY
193	710	741200		SNA	
194	711	605403		JMP PEN1	
195	712	212234		LAC (160113	/SET BRIGHTNESS LOW UNTIL NEXT POINT ACTION
196	713	65135		DAC I BLINK	
197	714	605403		JMP PEN1	
198	715	777760		LAW 17760	
199	716	531764		AND I BSBWOR	
200	717	51754		DAC TEMP	
201	720	231764		LAC I BSBWOR	
202	721	512233		AND (7	
203	722	741200		SNA	
204	723	600732		JMP . 7	/ZERO DEFAULT SETTING
205	724	352232		TAD (777777	
206	725	741200		SNA	
207	726	212233		LAC (7	/PREVENT INVISIBLE PICTURE
208	727	352231		TAD (10	
209	730	351754		TAD TEMP	
210	731	71764		DAC I BSBWOR	
211	732	606305		JMP BLIROU	
212	733	212230		LAC (16	/DECREASE ONE LEVEL FROM DEFAULT SETTING
213	734	600730		JMP .-4	
214					
215	735	205134	SCAMO,	LAC MBLINK	/CHANGE SCALE
HAND	solid black ink mark in left margin beside rows 214-215
216	736	741200		SNA	
217	737	605403		JMP PEN1	
218	740	212227		LAC (160117	/SET TO SCALE 2 UNTIL NEXT POINT ACTION
219	741	65135		DAC I BLINK	
220	742	605403		JMP PEN1	
221	743	777617		LAW 17617	
222	744	531764		AND I BSBWOR	
223	745	51754		DAC TEMP	
224	746	231764		LAC I BSBWOR	
225	747	512226		AND (60	
226	750	552226		SAD (60	
227	751	600756		JMP . 5	/GO BACK TO SC0 FROM SC3
228	752	352225		TAD (120	
229	753	351754		TAD TEMP	
230	754	71764		DAC I BSBWOR	
231	755	606305		JMP BLIROU	
232	756	212236		LAC (100	
233	757	600753		JMP .-4	
