# page-047.png
# SYMELEC listing page 46
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  46
407	4145	604203		JMP ERR4	/NOT PIXIE DATA
408	4146	604176		JMP ERR5	/DATA WONT FIT
409	4147	765146		LAW SAVINS	
410	4150	65166		DAC I BOT	/AWAY ALL INIT MANEW
411	4151	205166		LAC BOT	
412	4152	45170		DAC TOP 1	
413	4153	445170		ISZ TOP 1	
414	4154	205163		LAC END	
415	4155	52011		DAC FREE	
416	4156	102167		SETUP1	
417	4157	205146		LAC SAVINS	
418	4160	44767		DAC X	
419	4161	110717		FLEAS	
420	4162	210753		LAC SUBP	
421	4163	45147		DAC SAVSUB	
422	4164	451742		ISZ CDOCOM	
423	4165	600030		JMP BERTP1	
424					
425	4166	44362	ERRMEA,	DAC NOTE 5	/ERROR MESSAGE TYPE A
426	4167	452022		ISZ RERROR	/READ INSTR TO RECOVER
427	4170	600030		JMP BERTP1	
428					
429					
430	4171	764355	ERRMEB,	LAW NOTE	/ERROR MESS TYPE B
431	4172	103352		MESOUT	
432	4173	600024		JMP BEGRTP	
433					
434	4174	760263	ERR3,	LAW 263	/CHECKSUM FAIL
435	4175	604166		JMP ERRMEA	
436					
437					
438	4176	760265	ERR5,	LAW 265	/DATA WONT FIT
439	4177	44362		DAC NOTE 5	
440	4200	604171		JMP ERRMEB	
441					
442	4201	760266	ERR6,	LAW 266	/NO ATTP ON LINE OR CATALOGUE ETC
443	4202	604166		JMP ERRMEA	/ERROR IN COMMAND REFERRING TO LINE
444					
445	4203	760264	ERR4,	LAW 264	/NOT PIXIE DATA
446	4204	44362		DAC NOTE 5	
447	4205	604171		JMP ERRMEB	
448					
449					
450	4206	0	ERRDF,	0	/PERMDF RUNS OUT OF SPACE
451	4207	760262		LAW 262	
452	4210	44362		DAC NOTE 5	
453	4211	212036		LAC CERRDF	
454	4212	740200		SZA	
455	4213	604171		JMP ERRMEB	/2ND SPACE VIOLATION
456	4214	205160		LAC DFERES	
457	4215	45157		DAC DFE	
458	4216	452036		ISZ CERRDF	
459	4217	452022		ISZ RERROR	
460	4220	624206		JMP I ERRDF	
461					
462	4221	0	ERRGB,	0	/GB RUNS OUT OF SPACE
463	4222	760261		LAW 261	
464	4223	44362		DAC NOTE 5	
