# page-102.png
# SYMELEC listing page 101
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  101
813	11534	740001		CMA	
814	11535	352203		TAD (1	
815	11536	344762		TAD U	
816	11537	740100		SMA	
817	11540	611544		JMP . 4	
818	11541	212065		LAC TEST	
819	11542	252146		XOR (2	/SET 2ND BIT
820	11543	52065		DAC TEST	
821	11544	204762		LAC U	
822	11545	740001		CMA	
823	11546	352203		TAD (1	
824	11547	345143		TAD WX2	
825	11550	740100		SMA	
826	11551	611555		JMP . 4	
827	11552	212065		LAC TEST	
828	11553	252203		XOR (1	/SET 1ST BIT
829	11554	52065		DAC TEST	
830	11555	212065		LAC TEST	
831	11556	631510		AND I LOCATE	
832					
833					
834	11557	0	INTERG=JMS,	0	/FINDS EDGE POINTS
835	11560	512203		AND (1	
836	11561	741200		SNA	
837	11562	611570		JMP . 6	
838	11563	111660		JMS SET2	
839	11564	205143		LAC WX2	
840	11565	111647		SOLVCD	
841	11566	741200		SNA	
842	11567	131557		JMS I INTERG=JMS	
843	11570	204774		LAC STEST	
844	11571	512146		AND (2	
845	11572	741200		SNA	
846	11573	611601		JMP . 6	
847	11574	111660		JMS SET2	
848	11575	205142		LAC WX1	
849	11576	111647		SOLVCD	
850	11577	741200		SNA	
851	11600	131557		JMS I INTERG=JMS	
852	11601	204774		LAC STEST	
853	11602	512164		AND (4	
854	11603	741200		SNA	
855	11604	611612		JMP . 6	
856	11605	111635		JMS SET1	
857	11606	205145		LAC WY2	
858	11607	111624		SOLVAB	
859	11610	741200		SNA	
860	11611	131557		JMS I INTERG=JMS	
861	11612	204774		LAC STEST	
862	11613	512231		AND (10	
863	11614	741200		SNA	
864	11615	611623		JMP . 6	
865	11616	111635		JMS SET1	
866	11617	205144		LAC WY1	
867					
868	11620	111624		SOLVAB	
869	11621	741200		SNA	
870	11622	131557		JMS I INTERG=JMS	
