# page-075.png
# SYMELEC listing page 74
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  74
2					/UPCOMP
3					
4					
5	7041	0	UPCOMP,	0	/BEGIN COMPILER
6	7042	211776		LAC NODRA	
7	7043	740200		SZA	
8	7044	607077		JMP UPCOM1	
9	7045	452042		ISZ CBUSY	
10	7046	145064		DZM SBPI	
11	7047	145060		DZM XTOTIN	
12	7050	145061		DZM YTOTIN	
13	7051	152062		DZM XTOTUP	
14	7052	152063		DZM YTOTUP	
15	7053	145056		DZM XINS	
16	7054	145057		DZM YINS	
17	7055	151750		DZM ELAD	
18					
19	7056	212107		LAC (TEMPDF 3	
20	7057	45044		DAC COMPOS	
21	7060	107205		JMS ABSXY	
22	7061	205146		LAC SAVINS	
23	7062	740200		SZA	
24	7063	607640		JMP AMEND	
25					
26					
27	7064	107105		JMS FOHBL	/HEAD BLOCK FOR DRAWING
28	7065	205064		LAC SBPI	/SAVE POINTER TO SUBP OF DRAWING
29	7066	45147		DAC SAVSUB	
30	7067	211756		LAC INST	/SAVE POINTER TO INST OF DRAWING
31	7070	45146		DAC SAVINS	/FOR DOWNCOMPILER
32	7071	211756		LAC INST	
33	7072	107407		JMS POIDAT	
34	7073	211753		LAC SYMB	/TO ENTER BASIC SYMBOLS
35	7074	51757		DAC SYM	
36	7075	107171	UPCOM2,	JMS FONBL	/HEAD BLOCK FOR NODE OR BRANCH
37	7076	107215		JMS FOLBL	/LINE BLOCK
38					
39	7077	777777	UPCOM1,	LAM	
40	7100	45150		DAC CCOM1	
41	7101	45121		DAC CON	
42	7102	152062		DZM XTOTUP	
43	7103	152063		DZM YTOTUP	
44	7104	627041		JMP I UPCOMP	
45					
46					
47					
48					
49	7105	0	FOHBL,	0	/FORM HEAD BLOCKS
50	7106	103035		FEL	
51	7107	45064		DAC SBPI	
52	7110	212203		LAC (1	
53	7111	103041		FELN	
54	7112	51756		DAC INST	
55					
56	7113	211744		LAC RCOPY	
57	7114	351755		TAD FSBPI	
58	7115	740200		SZA	
59	7116	607131		JMP . 13	
