# page-022.png
# SYMELEC listing page 21
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  21
756	1707	102125		JMS WAITLK	
	1710	702276		LRB18!LLAM	
757	1711	45030		DAC HDR1	
758	1712	760006		LAW 6	
759	1713	702344		LLB6	
760	1714	102125		JMS WAITLK	
	1715	702276		LRB18!LLAM	
761	1716	245030		XOR HDR1	
762	1717	45027		DAC SAV	
763	1720	102125		JMS WAITLK	
	1721	702276		LRB18!LLAM	
764	1722	45037		DAC BSZ	
765	1723	102125		JMS WAITLK	
	1724	702276		LRB18!LLAM	
766	1725	245037		XOR BSZ	
767					
768	1726	305027		ADD SAV	
769	1727	740001		CMA	
770	1730	750200		SZA!CLA	
771	1731	601706		JMP TH	/ try again if header format wrong
772					
773					/ SET WORD COUNT FOR THIS BLOCKLET
774					
775	1732	205030		LAC HDR1	
776	1733	512212		AND (17777	
777	1734	740001		CMA	
778	1735	45037		DAC BSZ	
779	1736	445037		ISZ BSZ	/ end of transfer?
780	1737	601741		JMP TS	
781					
782	1740	602037		JMP PXOK	/ normal exit
783					
784	1741	145034	TS,	DZM CKS	
785	1742	205033		LAC SW	
786	1743	740200		SZA	/ 1st blocklet?
787	1744	602016		JMP TZ	
788					
789					/ TRANSFER 4-WORD STREAM HEADING (PXID,DSBEG,DSEND,SAVINS)- 1st blocklet only
790					
791	1745	165156		DZM I DFB	/STOP TO DIPLAY PERMDF BEFOR TRANSFER
792	1746	202106		LAC PXID	
793	1747	102107		JMS RW	
794	1750	542106		SAD PXID	
	1751	741000		SKP	
	1752	602073		JMP PXER3	/ not PIXIE file
795					
796	1753	205162		LAC BEG	
	1754	102107		JMS RW	
	1755	740001		CMA	
797	1756	345162		TAD BEG	
	1757	352203		TAD (1	
	1760	45035		DAC RELCON	
798					
799	1761	205163		LAC END	
	1762	102107		JMS RW	
800	1763	601771		JMP FRSTCH	
801	1764	212010	SNDCH,	LAC CERRGB	/CHECK WHETHER TO END TO ENDRES
802	1765	740200		SZA	
