# page-011.png
# SYMELEC listing page 10
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  10
118	604	204741	SAVTE1,	LAC POSDF	/SAVE SYMBOL ON STACK
119	605	44743		DAC POSDFB	
120	606	444742		ISZ POSDFL	
121	607	212241		LAC (100000	
122	610	64742		DAC I POSDFL	
123	611	211760		LAC XBMO	
124	612	71761		DAC I BXBMO	
125	613	451761		ISZ BXBMO	
126	614	211762		LAC YBMO	
127	615	71763		DAC I BYBMO	
128	616	451763		ISZ BYBMO	
129	617	145122		DZM CON1	
130	620	626742		JMP I SAVTEM	
131					
132					
133	621	777774	TAKE1,	LAW 17774	/TAKE SYMBOL FROM STACK
134	622	344741		TAD POSDF	
135	623	44741		DAC POSDF	
136	624	106554		JMS INSRET	
137	625	750001		CLC	
138	626	351761		TAD BXBMO	
139	627	51761		DAC BXBMO	
140	630	231761		LAC I BXBMO	
141	631	51760		DAC XBMO	
142	632	750001		CLC	
143	633	351763		TAD BYBMO	
144	634	51763		DAC BYBMO	
145	635	231763		LAC I BYBMO	
146	636	51762		DAC YBMO	
147	637	777776		LAW 17776	
148	640	344741		TAD POSDF	
149	641	44742		DAC POSDFL	
150	642	607035		JMP SEGEX	
151					
152					
153					
154	643	221000	LB2,	POV PO 1000	
155	644	161730		POH SB 1730	
156	645	760647		DJS SB , 2	
HAND	solid black ink mark in left margin beside rows 156-157
157	646	600707		JMP INTMO	
158	647	260003		DDS CH 3	
159	650	111637		111637	/IN
160	651	20000		PAR PO	
161	652	220700		POV PO 700	
162	653	161730		POH SB 1730	
163	654	760656		DJS SB , 2	
164	655	600735		JMP SCAMO	
165	656	260003		DDS CH 3	
166	657	230337		230337	/SC
167	660	20000		PAR PO	
168	661	220600		POV PO 600	
169	662	161730		POH SB 1730	
170	663	760665		DJS SB , 2	
171	664	600760		JMP CATMO	
172	665	260003		DDS CH 3	
173	666	30137		030137	/CA
174	667	20000		PAR PO	
175	670	220500		POV PO 500	
