# page-057.png
# SYMELEC listing page 56
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  56
172	5412	200003		LAC 3	/CONTROL INT
173					
174	5413	105466	PEN2,	JMS TRCR	/SERVE PERMDF INT
175					
176	5414	211744		LAC RCOPY	/IN CASE OF ACCIDENTAL PERMDF HIT
177	5415	351745		TAD RGROUP	
178	5416	352027		TAD RERASE	
179	5417	740200		SZA	
180	5420	605403		JMP PEN1	
181					
182	5421	205121		LAC CON	
183	5422	740100		SMA	
184	5423	605431		JMP PEN4	/STARTPOINT ALLREADY DONE
185					
186	5424	106430		JMS COPFIR	
187	5425	451747		ISZ RTFIRI	/REQUEST TO TEST FIRST INT
188					
189	5426	205133		LAC CMODE	/FOR BLINKING GOTO PEN5
190	5427	552203		SAD (1	/POIMO
191	5430	605437		JMP PEN5	
192					
193					
194	5431	204745	PEN4,	LAC TEMPX	/SAVE POS OF INT IN CASE OF FD ROUT
195					
196	5432	52040		DAC CTEMPX	
197	5433	204746		LAC TEMPY	
198	5434	52041		DAC CTEMPY	
199	5435	106446		JMS COPSND	
200	5436	605403		JMP PEN1	
201	5437	452033	PEN5,	ISZ RBLINK	
202	5440	212134		LAC (SCRABL	
203	5441	45135		DAC BLINK	
204	5442	452042		ISZ CBUSY	
205	5443	105445		JMS PEN3	
206	5444	625353		JMP I PEN	
207					
208	5445	0	PEN3,	0	/CHANGE CURRENT DISPLAY FILE
209	5446	225156		LAC I DFB	/IF 0 NO PERMDF
210	5447	741200		SNA	
211	5450	605463		JMP , 13	
HAND	solid black rectangular mark in left margin beside SEQ 210-211
212	5451	212042		LAC CBUSY	/IF 0 NOT BUSY
213	5452	740200		SZA	
214	5453	605463		JMP , 10	
215	5454	200003		LAC 3	/IF 0, NEXT DISPLAY WILL BE TEMPDF
216	5455	741200		SNA	
217	5456	605463		JMP , 5	
218	5457	140003		DZM 3	
219	5460	205156		LAC DFB	/START PERMDF
220	5461	700606		IDLA	
221	5462	625445		JMP I PEN3	
222					
223					
224	5463	765200		LAW LB	
225	5464	700606		IDLA	
226	5465	625445		JMP I PEN3	
227					
228					
229	5466	0	TRCR,	0	/TRACKING CROSS ROUTINE
