# page-092.png
# /SYMELEC listing page 91
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  91
233	10521	70752		DAC I FLEA3	
234	10522	205005		LAC DF	
235	10523	45135		DAC BLINK	
236	10524	111134		WRLB	
237	10525	205005		LAC DF	
238	10526	51767		DAC BLINK1	
239	10527	741000		SKP	
240	10530	111134		WRLB	
241	10531	777777		LAM	
242	10532	345760		TAD MRKY	
243	10533	44760		DAC MRKY	
244	10534	610505		JMP .-27	
245	10535	212215		LAC (160000	
246	10536	110756		WRDF	/SET SUBROUTINE MODE
247	10537	110756		WRDF	/WRITE JUNK TO STEP DF
248	10540	352212		TAD (200000	
249	10541	64761		DAC I GAMMA	/DDS DELTA TO GAMMA
250	10542	760000		LAW	
251	10543	345761		TAD GAMMA	
252	10544	64763		DAC I BETA	/DJS GAMMA TO BETA
253	10545	602504		EXIT	
254	10546	764767	COMP3,	LAW X	/FIRST GO ROUND
255	10547	110701		GETD	
256	10550	552146		SAD (2	
257	10551	741000		SKP	
258	10552	602504	COMP2,	EXIT	
259	10553	205005		LAC DF	/HERE IF INSTANCE
260	10554	102446		STAK	
261	10555	210753		LAC SUBP	
262	10556	102446		STAK	
263	10557	204767		LAC X	
264	10560	102446		STAK	/STAK MOUSE AND FLEAS
265	10561	210716		LAC GETDI	
266	10562	44767		DAC X	
267	10563	102446		STAK	
268	10564	110717		FLEAS	/NEW FLEAS
269	10565	210754		LAC PNT1	
270	10566	51754		DAC TEMP	
271	10567	111225		JMS WRLB3	/STACK POINT
272	10570	102460		UNSTAK	
273	10571	44767		DAC X	
274	10572	204763		LAC BETA	
275	10573	102446		STAK	/STAK BETA
276	10574	770241		LAW COMP	
277	10575	102472		ENTER	/RECURSE
278	10576	102460		UNSTAK	
279	10577	44763		DAC BETA	/UNSTAK BETA
280	10600	111011		UNSTKX	
281	10601	111023		UNSTKY	/UNSTAK CO-ORDINATES
282	10602	102460		UNSTAK	
283	10603	44767		DAC X	/UNSTAK MOUSE
284	10604	102460		UNSTAK	
285	10605	50753		DAC SUBP	/UNSTAK SUBPICTURE FLEA
286	10606	777777		LAM	
287	10607	345023		TAD SVAD	
288	10610	45023		DAC SVAD	/DAC SAVE ADDRESS
289	10611	602504		EXIT	
290	10612	765017	COMP5,	LAW Y	/SECOND GOROUND
