# page-117.png
# /RSPPIX listing page 5
RAW	/RSPPIX                                         ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470     PAGE   5
233	327	100074		JMS ERR	
234	330	200110		LAC OP+3	
235	331	61234		DAC I LOP	
236	332	620321		JMP I STAK=JMS	
237					
238					
239	333	0	UNSTAK=JMS,	0	/OPERAND FROM STACK
240	334	221234		LAC I LOP	
241	335	40110		DAC OP+3	
242	336	201234		LAC LOP	
243	337	541233		SAD LPBEG	
244	340	100074		JMS ERR	
245	341	341274		TAD (777777	
246	342	41234		DAC LOP	
247	343	200110		LAC OP+3	
248	344	620333		JMP I UNSTAK=JMS	
249					
250				ENTER = JMS .	
251	345	0		0	/ENTER SUBROUTINE (NAME ENTER
252	346	40110		DAC OP+3	/SAVE ENTRY POINT
253	347	441236		ISZ LINK	
254	350	201236		LAC LINK	
255	351	541254		SAD LKEND	
256	352	100074		JMS ERR	
257	353	200345		LAC ENTER=JMS	
258	354	501302		AND (17777	
259	355	61236		DAC I LINK	/SAVE LINK
260	356	620110		JMP I OP+3	/ENTER SUBROUTINE
261					
262				EXIT = JMP .	
263	357	221236		LAC I LINK	/EXIT SUBROUTINE
264	360	541275		SAD (100000	
265	361	100074		JMS ERR	/ERROR EXIT
266	362	40110		DAC OP+3	/PLANT LINK
267	363	201236		LAC LINK	
268	364	541235		SAD LKBEG	
269	365	100074		JMS ERR	
270	366	341274		TAD (777777	
271	367	41236		DAC LINK	
272	370	620110		JMP I OP+3	/EXIT
273					
274					
275					/GARBAGE COLLECTOR - COMBINED PHASE 1 AND 2
276				GIND = OP+7	/INDEX NAMES
277				GBUG = OP+10	
278				GSTKP = OP+11	/BRANCH STACK POINTER
279				GTEMP = OP+12	
280					/NOTE THAT THE BRANCH STACK STORES GBUG
281					
282	371	0	LIM,	0	/HERE IF FREELIST EXPIRED
283	372	201232		LAC TOP 1	
284	373	40116		DAC GSTKP	
285	374	201230		LAC BOT	
286	375	40114		DAC GIND	
287	376	600403		JMP LIM1	
288					
289					/LOOP INSPECTING P. NAMES
290	377	440114	LIM2,	ISZ GIND	/ NEXT PERM NAME
