# page-062.png
# SYMELEC listing page 61
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  61
462	5767	145122	SD1,	DZM CON1	
463	5770	145065		DZM CCAT	
464	5771	205107		LAC STPNTX	
465	5772	52043		DAC BPNTX	
466	5773	205110		LAC STPNTY	
467	5774	52044		DAC BPNTY	
468	5775	205112		LAC STPOS	
469	5776	52045		DAC POS	
470	5777	764443		LAW TEMPDF 2	
471	6000	44741		DAC POSDF	
472	6001	44742		DAC POSDFL	
473	6002	44743		DAC POSDFB	
474	6003	205111		LAC STCON	
475	6004	52046		DAC BCON	
476	6005	205113		LAC STCON1	
477	6006	52047		DAC BCON1	
478	6007	201640		LAC STXBM0	
479	6010	51761		DAC BXBM0	
480	6011	201641		LAC STYBM0	
481	6012	51763		DAC BYBM0	
482	6013	205114		LAC BFIRST	
483	6014	52050		DAC FIRSTA	
484	6015	205115		LAC BSNDST	
485	6016	52051		DAC SNDSTA	
486	6017	777777		LAW	
487	6020	45121		DAC CON	
488	6021	106343		JMS INSRTN	
489	6022	212123		LAC (063700	/F
490	6023	40055		DAC LBD 6	
491	6024	212122		LAC (TEMPDF 100	
492	6025	51771		DAC SCRPAD	
493	6026	106364		JMS SETCL	
494	6027	605403		JMP PEN1	
495					
496	6030	212121	FD,	LAC (233700	/S
497	6031	40055		DAC LBD 6	
498	6032	106364		JMS SETCL	
499	6033	205123		LAC DRAWMO	/PREVENT 2ND ENTRY
500	6034	741200		SNA	
HAND	solid black rectangular mark in left margin beside SEQ 500
501	6035	605403		JMP PEN1	
502					
503	6036	145123		DZM DRAWMO	
504	6037	205121		LAC CON	
505	6040	741100		SPA	
506	6041	605403		JMP PEN1	
507	6042	106371		JMS TESTIN	
508	6043	452025		ISZ CUPCOM	
509	6044	605403		JMP PEN1	
510					
511					
512	6045	106271	CD,	JMS TESLEV	/COPY BLINKING ELEMENT
513	6046	451744		ISZ RCOPY	
514	6047	606305		JMP BLIROU	
515					
516	6050	205134	ED,	LAC MBLINK	/ERASE
517	6051	741200		SNA	
518	6052	605403		JMP PEN1	
519	6053	205116		LAC LEVEL	
