# page-119.png
# RSPPIX listing page 7
RAW	/RSPPIX   ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470   PAGE  7
349	462	440115		ISZ GBUG	
350	463	200115		LAC GBUG	
351	464	541253		SAD END	
352	465	600472		JMP GBRTN	
353	466	220115		LAC I GBUG	
354	467	541275		SAD (100000	
355	470	341272		TAD (200000	/MARK SND NIL
356	471	60115		DAC I GBUG	
357					
358					/EXIT RECURSIVE ROUTINE
359	472	200116	GBRTN,	LAC GSTKP	
360	473	541232		SAD TOP 1	
361	474	600377		JMP LIM2	/FINAL EXIT
362	475	341274		TAD (777777	/-1
363	476	40116		DAC GSTKP	
364	477	220116		LAC I GSTKP	
365	500	40115		DAC GBUG	/RECOVER GBUG
366	501	600454		JMP GBCDR	/CARRY ON
367					
368					
369					/GARBAGE COLLECTOR PHASE THREE
370					
371			GARB,		/COLLECT GARBAGE & RESTORE LISTS
372	502	201225		LAC BEG	
373	503	40114		DAC OP+7	/START ADDRESS
374	504	140116		DZM OP+11	/CONSECUTIVE INDICATOR ZERO
375	505	220114		LAC I OP+7	
376	506	501267		AND (220000	/TO ALLOW FOR BLOCK DATA
377	507	541267		SAD (220000	
378	510	100571		JMS GBD	
379	511	541301		SAD (20000	/TO ALLOW FOR DEAD BLOCK DATA
380	512	100605		JMS GBD1	
381	513	740010		RAL	
382	514	740100		SMA	
383	515	600526		JMP ,+11	/JUMP FIRST GARBAGE ITEM
384	516	220114		LAC I OP+7	
385	517	501271		AND (577777	
386	520	60114		DAC I OP+7	/RESTORE LIST ITEM
387	521	440114		ISZ OP+7	
388	522	200114		LAC OP+7	/ADVANCE ADDRESS
389	523	541253		SAD END	
390	524	101255		JMS ERRGB	/EXIT NO GARBAGE TO COLLECT
391	525	600505	GARB1,	JMP ,-20	/LOOP
392	526	200114		LAC OP+7	
393	527	41226		DAC FREE	/START NEW FREE LIST
394	530	40115		DAC OP+10	
395	531	201253		LAC END	
396	532	341266		TAD (400000	
397	533	60114		DAC I OP+7	/ATTACH TERMINAL WORD
398	534	440114		ISZ OP+7	
399	535	200114		LAC OP+7	/ADVANCE ADDRESS
400	536	541253		SAD END	
401	537	600564		JMP ,+25	/EXIT
402	540	220114		LAC I OP+7	
403	541	501267		AND (220000	/TO ALLOW FOR BLOCK DATA
404	542	541267		SAD (220000	
405	543	100571		JMS GBD	
406	544	541301		SAD (20000	/TO ALLOW FOR DEAD BLOCK DATA
