# page-033.png
# SYMELEC listing page 32
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  32
407	2672	102732		JMS GBD1	
408	2673	740010		RAL	
409	2674	740100		SMA	
410	2675	602701		JMP .+4	/JUMP GOT MORE GARBAGE
411	2676	222241		LAC I OP+7	
412	2677	512156		AND (577777	
413	2700	602660		JMP .-20	/RESTORE LIST ITEM AND LOOP
414	2701	202241		LAC OP+7	
415	2702	352216		TAD (400000	
416	2703	62242		DAC I OP+10	/COLLECT A WORD
417	2704	512212		AND (17777	
418	2705	442242		ISZ OP+10	
419	2706	542242		SAD OP+10	
420	2707	442243		ISZ OP+11	/CONSECUTIVE INDICATOR NONZERO
421	2710	602655		JMP .-33	/LOOP
422	2711	202243		LAC OP+11	
423	2712	741200		SNA	
424	2713	104221		JMS ERRGB	/ERROR EXIT IF NONE CONSECUTIVE
425	2714	212011	GARB2,	LAC FREE	
426	2715	622516		JMP I LIM	/OK EXIT
427	2716	0	GBD,	0	/FOR BLOCK DATA
428	2717	222241		LAC I OP+7	
429	2720	512156		AND (577777	
430	2721	62241		DAC I OP+7	
431	2722	512212		AND (17777	
432	2723	42241		DAC OP+7	/MOVE OP+7 TO END OF BLOCK DATA
433	2724	545163		SAD END	
434	2725	602711		JMP GARB2-3	
435	2726	202716		LAC GBD	
436	2727	312153		ADD (-4	/RESTART THIS SECTION
437	2730	42716		DAC GBD	
438	2731	622716		JMP I GBD	
439	2732	0	GBD1,	0	/TO ELIMINATE DEAD BLOCK DATA
440					
441	2733	202241		LAC OP+7	
442	2734	352162		TAD (020000	
443	2735	352203		TAD (1	
444	2736	562241		SAD I OP+7	
445	2737	622732		JMP I GBD1	
446	2740	42244		DAC OP+12	
447	2741	162244		DZM I OP+12	
448	2742	602735		JMP .-5	/LOOP FOR FURTHUR ITEMS
449					
450					/BLOCK DATA PRODUCER
451				BDN=JMS .	
452	2743	0		0	
453	2744	165163		DZM I END	
454	2745	152020		DZM #GDM	/ZERO GARBAGE COLLECTION MARKER
455	2746	352203		TAD (1	
456	2747	42234		DAC OP+2	/NO OF CONSECUTIVE WORDS NEEDED
457	2750	422743		XCT I BDN-JMS	
458	2751	42236		DAC OP+4	
459	2752	222236		LAC I OP+4	
460	2753	42236		DAC OP+4	
461	2754	212011		LAC FREE	
462	2755	42235	BDC,	DAC OP+3	
463	2756	152021		DZM #BCC	/ZERO COUNT
464	2757	740100		SMA	
