# page-068.png
# SYMELEC listing page 67
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  67
810	6450	45120		DAC COUNT	
811	6451	205115		LAC BSNDST	
812	6452	52051		DAC SNDSTA	
813					
814	6453	232052		LAC I SAVE	
815	6454	72051		DAC I SNDSTA	
816	6455	452052		ISZ SAVE	
817	6456	452051		ISZ SNDSTA	
818	6457	445120		ISZ COUNT	
819	6460	606453		JMP .-5	
820	6461	205177		LAC STSAVE	
821	6462	52052		DAC SAVE	
822	6463	626446		JMP I COPSND	
823					
824					
825	6464	0	DELLEV,	0	/DELETE LEVEL STACK
826	6465	777771		LAW 17771	
827	6466	45120		DAC COUNT	
828	6467	172052		DZM I SAVE	
829	6470	452052		ISZ SAVE	
830	6471	445120		ISZ COUNT	
831	6472	606467		JMP .-3	
832	6473	205177		LAC STSAVE	
833	6474	52052		DAC SAVE	
834	6475	626464		JMP I DELLEV	
835					
836				NODISP	
837				PAUSE	
838					
839					
840					
