# page-018.png
# SYMELEC listing page 17
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  17
524	1353	601316		JMP WAIT91	
525					
526					
527	1354	0	FOCBL1,	0	
528	1355	765064		LAW SBPI	
529	1356	103126		FINDN	
530	1357	205064		LAC SBPI	/PUT NEW BASIC SBPI ON LIST
531	1360	71757		DAC I SYM	
532	1361	762233		LAW OP 1	
533	1362	102347		CDR	
534	1363	102347		CDR	
535	1364	211752		LAC ETYPE	
536	1365	62233		DAC I OP 1	/TYPE , DIR AND SUBP
537	1366	762233		LAW OP 1	
538	1367	102347		CDR	
539	1370	212166		LAC (10000	
540	1371	62233		DAC I OP 1	
541	1372	621354		JMP I FOCBL1	
542					
543	1373	0	FOCBL3,	0	
544	1374	211751		LAC LENGTH	/LENGTH OF BASIC ELEMENT
545	1375	102743		BDN	
546	1376	771777		LAW PBDM	
547	1377	762233		LAW OP 1	
548	1400	102347		CDR	
549	1401	231777		LAC I PBDM	
550	1402	62233		DAC I OP 1	/CEP POINTS TO BDM
551	1403	621373		JMP I FOCBL3	
552					
553	1404	0	FOCBL4,	0	
554	1405	512212		AND (17777	
555	1406	51754		DAC TEMP	
556	1407	40011		DAC 11	/START OF BLOCK DATA
557	1410	211750		LAC ELAD	
558	1411	40010		DAC 10	/START OF BASIC ELEMENT
559	1412	777777		LAM	
560	1413	371754		TAD I TEMP	
561	1414	512212		AND (17777	
562	1415	540011		SAD 11	
563	1416	621404		JMP I FOCBL4	/TEMPDF IN BLOCK DATA
564	1417	220010		LAC I 10	
565	1420	60011		DAC I 11	
566	1421	601412		JMP .-7	
567					
568	1422	0	FOCBL2,	0	/DEFLECTION OF BEAM
569	1423	762233		LAW OP 1	
570	1424	102347		CDR	
571	1425	205054		LAC XTOT	
572	1426	512212		AND (17777	
573	1427	62233		DAC I OP 1	
574	1430	762233		LAW OP 1	
575	1431	102347		CDR	
576	1432	205055		LAC YTOT	
577	1433	512212		AND (17777	
578	1434	62233		DAC I OP 1	
579	1435	621422		JMP I FOCBL2	
580					
581					
