# page-019.png
# SYMELEC listing page 18
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  18
582					
583					
584	1436	204744	INEL,	LAC TEMPEN	
585	1437	740001		CMA	
586	1440	352165		TAD (5	
587	1441	344741		TAD POSDF	
588	1442	740100		SMA	
589	1443	605403		JMP PEN1	
590	1444	760000		LAW	
591	1445	351750		TAD ELAD	
592	1446	444742		ISZ POSDFL	
593	1447	444742		ISZ POSDFL	
594	1450	64742		DAC I POSDFL	
595	1451	106554		JMS INSRET	
596	1452	101454		JMS MOVCR	
597	1453	605403		JMP PEN1	
598					
599	1454	0	MOVCR,	0	/MOVE CROSS AFTER INSERT ELEM
600	1455	777777		LAM	
601	1456	45122		DAC CON1	
602	1457	205121		LAC CON	
603	1460	740200		SZA	
604	1461	601470		JMP . 7	
605	1462	205641		LAC XCROSS	
606	1463	352236		TAD (100	
607	1464	45641		DAC XCROSS	
608	1465	212000		LAC XBML	
609	1466	51760		DAC XBMO	
610	1467	621454		JMP I MOVCR	
611	1470	352242		TAD (777776	
612	1471	740200		SZA	
613	1472	601501		JMP . 7	
614	1473	777700		LAW 17700	
615	1474	345641		TAD XCROSS	
616	1475	45641		DAC XCROSS	
617	1476	212000		LAC XBML	
618	1477	51760		DAC XBMO	
619	1500	621454		JMP I MOVCR	
620	1501	740100		SMA	
621	1502	601507		JMP . 5	
622	1503	777700		LAW 17700	
623	1504	345640		TAD YCROSS	
624	1505	45640		DAC YCROSS	
625	1506	601512		JMP . 4	
626	1507	205640		LAC YCROSS	
627	1510	352236		TAD (100	
628	1511	45640		DAC YCROSS	
629	1512	212203		LAC (1	
630	1513	45122		DAC CON1	
631	1514	212001		LAC YBML	
632	1515	51762		DAC YBMO	
633	1516	621454		JMP I MOVCR	
634					
635					
636	1517	740100	CONELE,	SMA	/CHECK FOR POS OF ELEM
637	1520	601561		JMP SEGEY	/IN CURRENT LINE SEQUENCE
638	1521	106315		JMS SXY	
639	1522	211760		LAC XBMO	/TAKE OLD AND NEW XBM, IF
