# page-054.png
# SYMELEC listing page 53
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  53
1					/RTP
2					
3					
4				DISP	
5					
6					
7					
8					
9					
10	5200	34136	LB,	PAR PO PN SC1 IN6	/START OF LB'S
11	5201	221700		POV PO 1700	
12	5202	161730		POH SB 1730	
13	5203	765205		DJS SB , 2	
14	5204	606073		JMP DRAMO	
15	5205	260003		DDS CH 3	
16	5206	42237		042237	/DR
17	5207	20000		PAR PO	
18	5210	221600		POV PO 1600	
19	5211	161730		POH SB 1730	
20	5212	765214		DJS SB , 2	
21	5213	606100		JMP STRAIG	
22	5214	260003		DDS CH 3	
23					
24					
25	5215	102637		102637	/HV
26	5216	20000		PAR PO	
27	5217	221500		POV PO 1500	
28	5220	161730		POH SB 1730	
29	5221	765223		DJS SB , 2	
30	5222	606105		JMP RUBBER	
31	5223	260003		DDS CH 3	
32					
33					
34	5224	222537		222537	/RU
35	5225	20000		PAR PO	
36	5226	221400		POV PO 1400	
37	5227	161730		POH SB 1730	
38	5230	765232		DJS SB , 2	
39	5231	605751	LBSF,	JMP SD	
HAND	solid black rectangular mark in left margin beside SEQ 39
40	5232	260003		DDS CH 3	
41	5233	230637		230637	/SF
42	5234	20000		PAR PO	
43	5235	221200		POV PO 1200	
44	5236	161730		POH SB 1730	
45	5237	765241		DJS SB , 2	
46	5240	606207		JMP POIMO	
47	5241	260003		DDS CH 3	
48	5242	201737		201737	/PO
49	5243	20000		PAR PO	
50	5244	221100		POV PO 1100	
51	5245	161730		POH SB 1730	
52	5246	765250		DJS SB , 2	
53	5247	606221		JMP ATTMO	
54	5250	260003		DDS CH 3	
55	5251	12437		012437	/AT
56	5252	160000		PAR SB	
57	5253	420643	LB1,	DJP PO LB2	
58	5254	220300	LB3,	POV PO 300	
