# page-079.png
# SYMELEC listing page 78
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  78
234	7350	225044		LAC I COMPOS	
235	7351	512176		AND (177400	
236	7352	741200		SNA	
237	7353	607402		JMP MASKY1	
238	7354	744000		CLL	
239	7355	640510		LRS 10	
240	7356	45045		DAC VEPART	
241	7357	512177		AND (200	
242	7360	740200		SZA	
243	7361	607372		JMP . 11	
244					
245	7362	205055		LAC YTOT	
246	7363	345045		TAD VEPART	
247	7364	45055		DAC YTOT	
248					
249					
250	7365	445044		ISZ COMPOS	
251	7366	211743		LAC RCATAL	/MASK ONLY ONE WORD IN THIS MODE
252	7367	741200		SNA	
253	7370	607344		JMP MASKY 1	
254	7371	627343		JMP I MASKY	
255	7372	205045		LAC VEPART	
256	7373	740001		CMA	
257	7374	352105		TAD (201	/ELIMINATE -BIT AND 1ST COMPLIM
258					
259	7375	45045		DAC VEPART	
260	7376	345055		TAD YTOT	
261	7377	512212		AND (17777	
262	7400	45055		DAC YTOT	
263	7401	607365		JMP .-14	
264					
265	7402	205130	MASKY1,	LAC CONSTD	/TEST FOR RB
266	7403	741200		SNA	
267	7404	627343		JMP I MASKY	/HV
268	7405	445044		ISZ COMPOS	
269	7406	607344		JMP MASKY 1	/RB
270					
271	7407	0	POIDAT,	0	/INSRT POINT DATA INTO INST OR LINE
272	7410	45017		DAC Y	
273	7411	110160		JMS POSIT	
274	7412	225017		LAC I Y	
275	7413	552241		SAD (100000	
276	7414	607422		JMP . 6	
277	7415	765017		LAW Y	
278	7416	102347		CDR	
279	7417	102347		CDR	
280	7420	107426		JMS PODAT1	
281	7421	627407		JMP I POIDAT	
282	7422	107426		JMS PODAT1	
283	7423	145054		DZM XTOT	
284	7424	145055		DZM YTOT	
285	7425	627407		JMP I POIDAT	
286	7426	0	PODAT1,	0	
287	7427	205055		LAC YTOT	
288	7430	512212		AND (17777	
289	7431	65017		DAC I Y	
290	7432	765017		LAW Y	
291	7433	102347		CDR	
