# page-116.png
# /RSPPIX listing page 4
RAW	/RSPPIX                                         ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470     PAGE   4
175	245	100251		CAR 7	
176	246	60105		DAC I OP	/MOVE NAME
177	247	200105		LAC OP	
178	250	620242		JMP I CAR=JMS	
179					
180	251	0		0	/SET OP+1 WITH ADDRESS FROM AC AND MS 5 BITS 00100
181	252	501302		AND (17777	/ AND MOVE TO NEXT ITEM IF ON NONITEM
182	253	341275		TAD (JMS	
183	254	40106		DAC OP+1	
184	255	220106		LAC I OP+1	
185	256	741100		SPA	
186	257	600252		JMP .-5	/DO AGAIN IF ON NONITEM
187	260	200106		LAC OP+1	/PRESERVE AC
188	261	620251		AND I CAR 7	
189					
190					
191				PUSH = JMS .	
192	262	0		0	/PUSH DOWN (LISTNAME
193	263	100100		JMS OP-5	
194	264	341277		TAD (1	
195	265	41240		DAC EL1	/PREVENT TAIL BEING SWEPT UP IF GARBAGE COLLECTED
196	266	220106		LAC I OP+1	
197	267	40107		DAC OP+2	/SAVE ITEM
198	270	100126		FLST	/MAKE SPACE FOR NEW ITEM
199	271	200107		LAC OP 2	
200	272	60106		DAC I OP 1	
201	273	200106		LAC OP 1	
202	274	60105		DAC I OP	
203	275	440106		ISZ OP+1	
204	276	100126		FLST	/MAKE MORE SPACE
205	277	200107		LAC OP+2	
206	300	60106		DAC I OP+1	/COPY ITEM
207	301	201240		LAC EL1	
208	302	241276		XOR (500000	
209	303	60113		DAC I OP+6	/JOIN UP
210	304	200105		LAC OP	
211	305	620262		JMP I PUSH=JMS	
212					
213					
214				POP = JMS .	
215	306	0		0	/POP UP (LIST NAME
216	307	40105		DAC OP	
217	310	220105		LAC I OP	
218	311	40107		DAC OP+2	/SAVE NAME
219	312	200105		LAC OP	
220	313	100222		CDR	
221	314	200106		LAC OP+1	
222	315	241276		XOR (500000	
223	316	60107		DAC I OP+2	/JOIN UP
224	317	200105		LAC OP	
225	320	620306		JMP I POP=JMS	
226					
227	321	0	STAK=JMS,	0	/OPERAND TO STACK
228	322	501302		AND (17777	
229	323	40110		DAC OP 3	
230	324	441234		ISZ LOP	
231	325	201234		LAC LOP	
232	326	541235		SAD LKBEG	
