# page-026.png
# SYMELEC listing page 25
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  25
1					/RSPPIX
2					
3					
4				SETUP=JMS .	
5	2147	0		0	/SETUP PACKAGE
6	2150	205162		LAC BEG	
7	2151	52011		DAC FREE	
8	2152	42232		DAC OP	/FORM FREELIST
9	2153	352161		TAD (400001	
10	2154	62232		DAC I OP	
11	2155	512212		AND (17777	
12	2156	545164		SAD ENDRES	
13	2157	741000		SKP	
14	2160	602152		JMP .-6	/LOOP
15	2161	205166		LAC BOT	
16	2162	45170		DAC TOP 1	/CLEAR NAME LIST
17	2163	765146		LAW SAVINS	
18	2164	102335		INIT	
19	2165	102167		SETUP1	
20	2166	622147		JMP I SETUP-JMS	
21					
22				SETUP1=JMS .	
23	2167	0		0	
24	2170	205171		LAC LPBEG	/INITIAL LOP AND LINK STAKS
25	2171	52012		DAC LOP	
26	2172	205172		LAC LKBEG	
27	2173	52013		DAC LINK	
28	2174	772014		LAW EL	
29	2175	102335		INIT	
30	2176	772015		LAW EL1	
31	2177	102335		INIT	
32	2200	765066		LAW NM	
33	2201	102335		INIT	
34					
35	2202	765147		LAW SAVSUB	
36	2203	102335		INIT	
37	2204	772016		LAW POINT	
38	2205	102335		INIT	
39	2206	772017		LAW LINE	
40	2207	102335		INIT	
41	2210	765064		LAW SBPI	
42	2211	102335		INIT	
43	2212	771756		LAW INST	
44	2213	102335		INIT	
45	2214	771777		LAW PBDM	
46	2215	102335		INIT	
47	2216	771753		LAW SYMB	
48	2217	102335		INIT	
49	2220	622167		JMP I SETUP1-JMS	
50					
51					
52					
53	2221	0	ERR,	0	
54	2222	740040		HLT	/STACKS TO SHORT OR ?
55	2223	44362		DAC NOTE 5	
56	2224	604171		JMP ERRMEB	
57	2225	0		0	/RTN TO SET OP, OP 1
58	2226	42232		DAC OP	
