# page-113.png
# /RSPPIX listing page 1
RAW	/RSPPIX                                         ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470     PAGE   1
1					/RSPPIX
2					
3					
4				SETUP=JMS .	
5	22	0		0	/SETUP PACKAGE
6	23	201225		LAC BEG	
7	24	41226		DAC FREE	
8	25	40105		DAC OP	/FORM FREELIST
9	26	341303		TAD (400001	
10	27	60105		DAC I OP	
11	30	501302		AND (17777	
12	31	541227		SAD ENDRES	
13	32	741000		SKP	
14	33	600025		JMP .-6	/LOOP
15	34	201230		LAC BOT	
16	35	41232		DAC TOP 1	/CLEAR NAME LIST
17	36	761232		LAW SAVINS	
18	37	100210		INIT	
19	40	100042		SETUP1	
20	41	620022		JMP I SETUP=JMS	
21					
22				SETUP1=JMS .	
23	42	0		0	
24	43	201233		LAC LPBEG	/INITIAL LOP AND LINK STAKS
25	44	41234		DAC LOP	
26	45	201235		LAC LKBEG	
27	46	41236		DAC LINK	
28	47	761237		LAW EL	
29	50	100210		INIT	
30	51	761240		LAW EL1	
31	52	100210		INIT	
32	53	761241		LAW NM	
33	54	100210		INIT	
34					
35	55	761242		LAW SAVSUB	
36	56	100210		INIT	
37	57	761243		LAW POINT	
38	60	100210		INIT	
39	61	761244		LAW LINE	
40	62	100210		INIT	
41	63	761245		LAW SBPI	
42	64	100210		INIT	
43	65	761246		LAW INST	
44	66	100210		INIT	
45	67	761247		LAW PBDM	
46	70	100210		INIT	
47	71	761250		LAW SYMB	
48	72	100210		INIT	
49	73	620042		JMP I SETUP1=JMS	
50					
51					
52					
53	74	0	ERR,	0	
54	75	740040		HLT	/STACKS TO SHORT OR ?
55	76	41256		DAC NOTE 5	
56	77	601252		JMP ERRMEB	
57	100	0		0	/RTN TO SET OP, OP 1
58	101	40105		DAC OP	
