# page-077.png
# SYMELEC listing page 76
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  76
118	7202	103076		INSRT	
119	7203	771756		LAW INST	
120	7204	627171		JMP I FONBL	
121					
122	7205	0	ABSXY,	0	/FIND ABSOLUTE X AND Y
123	7206	204442		LAC TEMPDF 1	
124	7207	512142		AND (1777	
125	7210	45055		DAC YTOT	
126	7211	204443		LAC TEMPDF 2	
127	7212	512142		AND (1777	
128	7213	45054		DAC XTOT	
129	7214	627205		JMP I ABSXY	
130					
131	7215	0	FOLBL,	0	/FORM LINE AND POINT BL
132	7216	225044		LAC I COMPOS	
133	7217	352240		TAD (-157777	
134	7220	740200		SZA	
135	7221	607230		JMP . 7	/FORM LINE BL
136	7222	445044		ISZ COMPOS	
137	7223	225044		LAC I COMPOS	
138	7224	352162		TAD (-757777	
139	7225	740100		SMA	
140	7226	600463		JMP FOBBL	/FORM BRANCH BL
141	7227	627215		JMP I FOLBL	
142					
143	7230	103035		FEL	
144	7231	52017		DAC LINE	
145	7232	765064		LAW SBPI	
146	7233	103266		ADDW	
147	7234	103076		INSRT	
148	7235	772017		LAW LINE	
149	7236	103126		FINDN	
150	7237	762233		LAW OP 1	
151	7240	102347		CDR	
152	7241	102347		CDR	
153	7242	212205		LAC (3	
154	7243	62233		DAC I OP 1	
155	7244	762233		LAW OP 1	
156	7245	102347		CDR	
157	7246	162233		DZM I OP 1	
158					
159	7247	212062		LAC XTOTUP	/TEST WETHER FIRST P DATA
160	7250	352063		TAD YTOTUP	
161	7251	741200		SNA	
162	7252	107440		JMS UPDAXY	
163	7253	212017		LAC LINE	
164	7254	107407		JMS POIDAT	/INSRT 1ST LINE P DATA XTOT AND/OR YTOT
165					
166	7255	205130		LAC CONSTD	/TEST RUBBER B L
167	7256	741200		SNA	
168	7257	607264		JMP . 5	
169	7260	107312		JMS MASKX	
170	7261	212107		LAC (TEMPDF 3	
171	7262	45044		DAC COMPOS	
172	7263	607267		JMP . 4	
173					
174	7264	107312		JMS MASKX	
175	7265	205054		LAC XTOT	
