# page-002.png
# SYMELEC listing page 1
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  1
1					/SYMELEC
2					
3					
4				DISP	
5					
6	21	740040	21/	HLT	
7	22	600024	22/	JMP BEGRTP	
8	23	600030	23/	JMP BERTP1	
9					
10	24	212257	BEGRTP,	LAC (JMP INT	/INTERRUPT ENTRY
11	25	40001		DAC 1	
12	26	703302		CAF	
13	27	106115		JMS ENDDRA	
14	30	205146	BERTP1,	LAC SAVINS	
15	31	740200		SZA	
16	32	451742		ISZ CDOCOM	
17	33	165156		DZM I DFB	
18	34	151743		DZM RCATAL	
19	35	151744		DZM RCOPY	
20	36	151745		DZM RGROUP	
21	37	151746		DZM RATTPO	
22	40	151747		DZM RTFIRI	
23	41	106364		JMS SETCL	
24					
25	42	765200		LAW LB	
26					
27	43	700606		IDLA	
28	44	700042		ION	
29	45	103375		WAIT	
30	46	600045		JMP .-1	
31					
32					
33					
34					
35					
36					
37					
38	47	160137	LBD,	PAR SB SC1 IN7	/LB'S AT CROSS
39	50	705312		DJS VE PSD	
HAND	solid black ink mark in left margin beside rows 39-40
40	51	160000		PAR SB	
41	52	760054		DJS SB , 2	
42	53	605751		JMP SD	
43					
44	54	260003		DDS CH 3	
45	55	233700		233700	/S
46	56	160000		PAR SB	
47	57	705313		DJS VE PAD	
48	60	160000		PAR SB	
49	61	760063		DJS SB , 2	
50	62	600123		JMP AD	
51	63	260003		DDS CH 3	
52	64	13700		013700	/A
53	65	160000		PAR SB	
54	66	705314		DJS VE PRD	
55	67	160000		PAR SB	
56	70	760072		DJS SB , 2	
57	71	601624		JMP CFST	
58	72	260005		DDS CH 5	
