# page-021.png
# SYMELEC listing page 20
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  20
698	1612	740001		CMA	
699	1613	352203		TAD (1	
700	1614	352007		TAD PNTY	
701	1615	52007		DAC PNTY	
702	1616	106315		JMS SXY	
703	1617	606510		JMP SEGY	
704					
705					
706					
707					
708					
709	1620	200204	CSEV,	LAC SEVCLB	
710	1621	601155		JMP CELE	
711					
712	1622	200205	CEIG,	LAC EIGCLB	
713	1623	601155		JMP CELE	
714	1624	200176	CFST,	LAC FSTCLB	
715	1625	601155		JMP CELE	
716					
717	1626	200177	CSND,	LAC SNDCLB	
718	1627	601155		JMP CELE	
719					
720	1630	200200	CTRD,	LAC TRDCLB	
721	1631	601155		JMP CELE	
722					
723	1632	200202	CFIF,	LAC FIFCLB	
724	1633	601155		JMP CELE	
725					
726	1634	200203	CSIX,	LAC SIXCLB	
727	1635	601155		JMP CELE	
728					
729	1636	200201	CFOU,	LAC FOUCLB	
730	1637	601155		JMP CELE	
731					
732	1640	1642	STXBMO,	STSPST 0	/BOTTOM OF STACK FOR OLD XBM OF SYMBOL
733	1641	1662	STYBMO,	STSPST 20	/ "
734	1642	0	STSPST,	0	/SPECIAL STACK
735					/WATCH THE END OF THIS STACK
736					
737				NODISP	
738					
739	1701			1701/	
740					
741					
742					/LTPIX/RELOC
743					
744					
745					/ LINK TRANSFER ROUTINE FOR PIXIE (PDP7-TITAN)
746					
747	1701	740040	LTPX,	HLT	
748	1702	145033		DZM SW	/ note first blocklet
749	1703	700002		IOF	
750	1704	702222		LCF	
751	1705	760004	TX,	LAW 4	
752					
753					/ READ 4 BLOCKLET HEADERS FROM TITAN
754					
755	1706	702364	TH,	LKE!LLB6	
