# page-073.png
# SYMELEC listing page 72
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  72
1073	7007	52043		DAC BPNTX	
1074	7010	232043		LAC I BPNTX	
1075	7011	52004		DAC PNTX	
1076	7012	777777		LAM	
1077	7013	352044		TAD BPNTY	
1078	7014	52044		DAC BPNTY	
1079	7015	232044		LAC I BPNTY	
1080	7016	52007		DAC PNTY	
1081	7017	106315		JMS SXY	
1082	7020	777777		LAM	
1083	7021	352045		TAD POS	
1084	7022	52045		DAC POS	
1085	7023	232045		LAC I POS	
1086	7024	44743		DAC POSDFB	
1087	7025	750001		CLC	
1088	7026	352047		TAD BCON1	
1089	7027	52047		DAC BCON1	
1090	7030	232047		LAC I BCON1	
1091	7031	45122		DAC CON1	
1092	7032	741200		SNA	
1093	7033	626777		JMP I TAKE	
1094	7034	600621		JMP TAKE1	
1095					
1096					
1097	7035	205122	SEGEX,	LAC CON1	/ENTER DRAWING ROUTINE
1098	7036	741200		SNA	
1099	7037	606606		JMP SEGCX	/WHEN NO ELEM INSERTED
1100	7040	601517		JMP CONELE	/CHECK FOR POS OF ELEM
1101				NODISP	
1102				PAUSE	
1103					
1104					
