# page-123.png
# RSPPIX listing page 11
RAW	/RSPPIX   ASSEMBLED 29 1 72 AT 17,15,40 BY HL1470   PAGE  11
581	774	600777		JMP , 3	/POINTER ON RINGSTART
582	775	220106		LAC I OP+1	
583	776	600103		JMP OP-2	/LOOP
584	777	200105		LAC OP	
585	1000	620766		JMP I FINDS-JMS	/EXIT
586					
587					
588					
589				FINDN = JMS ,		
590	1001	0		0	/FIND NAME OF ELEMENT
591	1002	100100		JMS OP-5	
592	1003	220106		LAC I OP+1	
593	1004	501276		AND (500000	/TEST IF ATOM
594	1005	741200		SNA	
595	1006	601012		JMP , 4	
596	1007	200105		LAC OP	
597	1010	100222		CDR	/NEXT
598	1011	601003		JMP ,-6	/LOOP
599	1012	200105		LAC OP	
600	1013	621001		JMP I FINDN-JMS	/EXIT
601					
602					
603					
604					
605					
606	1014	0	FINDP-JMS,	0	/ MOVE TO TOP OF HEAD IF ON ATNAME
607	1015	100100		JMS OP-5	
608	1016	201275		LAC (100000	
609	1017	520106		AND I OP+1	
610	1020	741200		SNA	
611	1021	601024		JMP ,+3	/ IF ATNAME
612	1022	200105		LAC OP	
613	1023	621014		AND I FINDP	
614	1024	200105		LAC OP	
615	1025	100222		CDR	
616	1026	100242		CAR	
617	1027	621014		AND I FINDP	
618					
619					
620					/ GO ROUND HEAD FINDING NEXT ADDRESS AFTER APPLYING FUNCTION.
621					/ MOVE X TO NEXT ITEM IN HEAD AND IF RS EXECUTE F1, IF RP EXECUTE F2.
622					/ CALL BY LAW GRHA; ENTER; LAW X; LAW F1; LAW F2
623					
624	1030	420345	GRHA,	XCT I ENTER-JMS	/ PICK UP X
625	1031	100100		JMS OP-5	
626	1032	40110		DAC OP+3	/ GET CONTENTS OF X
627	1033	220110		LAC I OP+3	
628	1034	501275		AND (100000	
629	1035	741200		SNA	
630	1036	601044		JMP ,+6	/ IF ON ATNAME
631	1037	200105		LAC OP	
632	1040	100222	GR1,	CDR	
633	1041	200106		LAC OP+1	
634	1042	540110		SAD OP+3	
635	1043	600357		EXIT	/ IF BACK TO STARTING-POINT
636	1044	200105		LAC OP	
637	1045	101014		FINDP	
638	1046	200106		LAC OP+1	
