# page-071.png
# SYMELEC listing page 70
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  70
957	6642	606672		JMP SEGCNY	
958	6643	205121		LAC CON	
959	6644	552205		SAD (3	
960	6645	606510		JMP SEGY	
961	6646	106722		JMS SAVEX	
962	6647	212205		LAC (3	
963	6650	45121		DAC CON	
964	6651	606510		JMP SEGY	
965	6652	212056	SEGCY1,	LAC YB	
966	6653	345126		TAD CONSTB	
967	6654	741100		SPA	
968	6655	606662		JMP . 5	
969	6656	106722		JMS SAVEX	
970	6657	212205		LAC (3	
971	6660	45121		DAC CON	
972	6661	606510		JMP SEGY	
973	6662	212056		LAC YB	
974	6663	345125		TAD CONSTX	
975	6664	740100		SMA	
976	6665	606476		JMP SEGX	/CARRY ON IN X DIR
977	6666	106722		JMS SAVEX	
978	6667	212203		LAC (1	
979	6670	45121		DAC CON	
980	6671	606510		JMP SEGY	
981					
982	6672	212056	SEGCNY,	LAC YB	
983	6673	345125		TAD CONSTX	
984	6674	740100		SMA	
985	6675	606705		JMP ERASE	
986	6676	205121		LAC CON	
987	6677	552203		SAD (1	
988	6700	606510		JMP SEGY	
989	6701	106722		JMS SAVEX	
990	6702	212203		LAC (1	
991	6703	45121		DAC CON	
992	6704	606510		JMP SEGY	
993					
994					
995					
996					
997	6705	205121	ERASE,	LAC CON	/ERASE LAST VECTOR
998	6706	741100		SPA	
999	6707	605403		JMP PEN1	
1000	6710	106777		JMS TAKE	
1001	6711	205121		LAC CON	
1002	6712	741200		SNA	
1003	6713	606476		JMP SEGX	
1004	6714	741100		SPA	
1005	6715	605767		JMP SD1	/TEMPDF IS EMPTY
1006	6716	352242		TAD (777776	
1007	6717	740200		SZA	
1008	6720	606510		JMP SEGY	
1009	6721	606476		JMP SEGX	
1010					
1011					
1012	6722	0	SAVEX,	0	/SAVE LAST VECTOR
1013	6723	106742		JMS SAVTEM	
1014	6724	205121		LAC CON	
