# page-083.png
# /SYMELEC listing page 82
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  82
466	7662	0	AMEND9,	0	/GET DX FOR START OF TEMPDF WITH RESP TO MAIN INST
467	7663	232052		LAC I SAVE	
468	7664	110051		JMS VAIN	/GET POS OF MAIN INST
469	7665	107775		JMS AMEND5	/GET DX AND DY
470	7666	205054		LAC XTOT	
471	7667	45060		DAC XTOTIN	/POS FOR FUTURE INSTANCES
472	7670	205055		LAC YTOT	
473	7671	45061		DAC YTOTIN	
474	7672	627662		JMP I AMEND9	
475					
476	7673	110013	AMEND2,	JMS TESTJN	/INT AT START AND END POINT OF TEMPDF
477	7674	107750		JMS AMEND3	
478	7675	107775		JMS AMEND5	
479	7676	107215		JMS FOLBL	/LEAVES FOBBL W, NO E, F,
480					
481	7677	107452	AMEND6,	JMS UPDAIN	/LAST LINE CONNECTED TO NODE
482	7700	205060		LAC XTOTIN	/CURRENT POS OF BEAM WITH RESP TO MAIN INST
483	7701	45054		DAC XTOT	
484	7702	205061		LAC YTOTIN	
485	7703	45055		DAC YTOT	
486	7704	107764		JMS AMEND4	/GIVES POS OF INST WHERE LINE IS TO BE JOINED
487	7705	205060		LAC XTOTIN	
488	7706	45056		DAC XINS	
489	7707	205061		LAC YTOTIN	
490	7710	45057		DAC YINS	
491	7711	107775		JMS AMEND5	
492	7712	107215		JMS FOLBL	
493	7713	607077		JMP UPCOM1	
494					
495					
496	7714	107750	AMEND7,	JMS AMEND3	/2 NODES := 1NODE
497	7715	107775		JMS AMEND5	
498	7716	107215		JMS FOLBL	/LINE CONNECTED TO 1ST NODE
499	7717	205070		LAC STSTAK 121	/TEST IF SAME NODE
500	7720	545100		SAD STSTAK 131	
501	7721	607077		JMP UPCOM1	
502					
503	7722	205056		LAC XINS	/SAVE 1ST NODE INFORMATION
HAND	solid black rectangular mark in left margin beside SEQ 503-505
504	7723	740001		CMA	
505	7724	352203		TAD (1	
506	7725	45046		DAC XINS1	
507	7726	205057		LAC YINS	
508	7727	740001		CMA	
509	7730	352203		TAD (1	
510	7731	45062		DAC YINS1	
511					
512	7732	205064		LAC SBPI	
513	7733	44766		DAC SBPI1	
514	7734	107764		JMS AMEND4	
515					
516					
517	7735	205046		LAC XINS1	/SIGN CHANGED X OF 1ST INST
518	7736	345056		TAD XINS	/X OF 2ND INST
519	7737	45054		DAC XTOT	/DIFFERENCE TO INSRT IN P BL'S OF 2ND INST
520	7740	205062		LAC YINS1	
521	7741	345057		TAD YINS	
522	7742	45055		DAC YTOT	
523	7743	764767		LAW X	/DELETES INST FROM MAIN SBPI
