# page-023.png
# SYMELEC listing page 22
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  22
803	1766	602072		JMP PXER1	/DS TO LONG
804	1767	104221		JMS ERRGB	
805	1770	205163		LAC END	
806					
807	1771	345035	FRSTCH,	TAD RELCON	/TEST LENGTH OF DS
808	1772	740001		CMA	
809	1773	45031		DAC DS	
810	1774	352203		TAD (1	
811	1775	345163		TAD END	
812	1776	741100		SPA	
813	1777	602072		JMP PXER1	/JMP SNDCH FOR ENDRES, JMP PXER1 WITHOUT ENDRES
814	2000	205031		LAC DS	
	2001	345162		TAD BEG	
	2002	45031		DAC DS	/ size of DS area for transfer
815					
816	2003	205146		LAC SAVINS	
	2004	102107		JMS RW	
817	2005	345035		TAD RELCON	
	2006	45146		DAC SAVINS	/ relocate D.S. pointer
818					
819	2007	777777		LAM	
	2010	345162		TAD BEG	
	2011	45032		DAC ADR	
	2012	45036		DAC ADR1	
820	2013	205037		LAC BSZ	
	2014	352164		TAD (4	
821	2015	45037		DAC BSZ	
822					
823					
824					/ TRANSFER DATA AREA
825					
826	2016	205031	TZ,	LAC DS	/ if data structure exhausted ...
827	2017	751200		SNA!CLA	/ ... transfer zeros
828	2020	602024		JMP TV	
829					
830	2021	445032		ISZ ADR	
831	2022	445031		ISZ DS	
832					
833	2023	225032		LAC I ADR	
834	2024	102107	TV,	JMS RW	
835	2025	65032		DAC I ADR	
836					
837	2026	445037		ISZ BSZ	/ end of data block?
838	2027	602016		JMP TZ	
839					
840	2030	445033		ISZ SW	/ count blocklets
841	2031	102125		JMS WAITLK	
	2032	702276		LRB18!LLAM	/ read TITAN checksum
842	2033	545034		SAD CKS	
843	2034	601705		JMP TX	
844					
845	2035	702354		LLB6 10	/ transfer failure
846	2036	602074		JMP PXER2	
847					
848					
849					
850	2037	441701	PXOK,	ISZ LTPX	/ OK EXIT
851					
