# page-015.png
# SYMELEC listing page 14
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  14
350	1117	211765	VEMODE,	LAC RREDUC	
351	1120	740200		SZA	
352	1121	101216		JMS SHRINK	
353	1122	211754		LAC TEMP	
354	1123	512207		AND (377777	/ELIMINATE ES BIT
355	1124	60010		DAC I 10	/VECTOR WORD INTO NEW DF
356	1125	101145		JMS CALDEF	
357	1126	445042		ISZ DACO	
358	1127	211754		LAC TEMP	/TEST ES BIT
359	1130	741100		SPA	
360	1131	145041		DZM MODE	/PAMODE
361	1132	601047		JMP DPSIM1	
362					
363	1133	445042	CHMODE,	ISZ DACO	
364	1134	211754		LAC TEMP	/SHOULD BE CH WORD
365	1135	512206		AND (37	
366	1136	552206		SAD (37	/TEST WHETHER ESCAPE
367	1137	601143		JMP . + 4	/RETURN TO PAMODE
368	1140	225042		LAC I DACO	
369	1141	51754		DAC TEMP	/NEW CH WORD
370	1142	601133		JMP . - 7	
371	1143	145041		DZM MODE	/SET PARAMETER MODE
372	1144	601047		JMP DPSIM1	
373					
374					
375	1145	0	CALDEF,	0	
376	1146	200010		LAC 10	/CALCULATE DEFLECTION
377	1147	45044		DAC COMPOS	
378	1150	101312		JMS MASKX	
379	1151	200010		LAC 10	
380	1152	45044		DAC COMPOS	
381	1153	107343		JMS MASKY	
382	1154	621145		JMP I CALDEF	
383					
384					
385					
386	1155	40011	CELE,	DAC 11	/CREATE BASIC ELEMENT
387	1156	205121		LAC CON	
388	1157	740200		SZA	
389	1160	601165		JMP . + 5	
390	1161	200011		LAC 11	
391	1162	352205		TAD (3	
392	1163	51750		DAC ELAD	
393	1164	601436		JMP INEL	
394	1165	211771		LAC SCRPAD	
395	1166	740001		CMA	
396	1167	352204		TAD (TEMPDF 240	
397	1170	741160		SPA	
398	1171	605403		JMP PEN1	/TOO MANY SYMBOLS
399	1172	211771		LAC SCRPAD	
400	1173	40010		DAC 10	
401	1174	220011		LAC I 11	/LENGTH
402	1175	60010		DAC I 10	
403	1176	205121		LAC CON	
404	1177	660711		ALSS 11	
405	1200	360011		TAD I 11	
406	1201	60010		DAC I 10	/ELTYPE
407	1202	220011		LAC I 11	/DDS VR 4
