# page-003.png
# SYMELEC listing page 2
RAW	/SYMELEC   ASSEMBLED 12 2 72 AT 12,44,57 BY HL1470   PAGE  2
59	73	223700		223700	/R
60	74	160000		PAR SB	
61	75	705315		DJS VE PCD	
62	76	160000		PAR SB	
63	77	760101		DJS SB , 2	
64	100	601626		JMP CSND	
65	101	260005		DDS CH 5	
66	102	33700		033700	/C
67	103	160000		PAR SB	
68	104	705316		DJS VE PLD	
69	105	160000		PAR SB	
70	106	760110		DJS SB , 2	
71	107	601630		JMP CTRD	
72	110	260005		DDS CH 5	
73	111	143700		143700	/L
74	112	160000		PAR SB	
75	113	705317		DJS VE PXD	
76	114	160000		PAR SB	
77	115	760117		DJS SB , 2	
78	116	601636		JMP CFOU	
79	117	260005		DDS CH 5	
80	120	233700		233700	/S
81	121	160000		PAR SB	
82	122	405750		DJP ERAST	
83					
84					
85	123	212256	AD,	LAC (JMP CFIF	/'B' SET OF LB'S
86	124	40071		DAC LBD 22	
87	125	200212		LAC CLBV	/V
88	126	40073		DAC LBD 24	
89	127	212255		LAC (JMP CSIX	
90	130	40100		DAC LBD 31	
91	131	200213		LAC CLBI	/I
92	132	40102		DAC LBD 33	
93	133	212254		LAC (JMP CSEV	
94	134	40107		DAC LBD 40	
95	135	200214		LAC CLBU	/U
96	136	40111		DAC LBD 42	
97	137	212253		LAC (JMP CEIG	
HAND	solid black ink mark in left margin beside rows 97-98
98	140	40116		DAC LBD 47	
99	141	200215		LAC CLBO	/O
100	142	40120		DAC LBD 51	
101	143	212252		LAC (023700	/B
102	144	40064		DAC LBD 15	
103	145	145124		DZM SWITCH	
104	146	106364		JMS SETCL	
105	147	605403		JMP PEN1	
106					
107	150	212251	BD,	LAC (JMP CFST	/'A' SET OF LB'S
108	151	40071		DAC LBD 22	
109	152	200206		LAC CLBR	/R
110	153	40073		DAC LBD 24	
111	154	212250		LAC (JMP CSND	
112	155	40100		DAC LBD 31	
113	156	200207		LAC CLBC	/C
114	157	40102		DAC LBD 33	
115	160	212247		LAC (JMP CTRD	
116	161	40107		DAC LBD 40	
